Lat,Lon,Month,NDVI,NDVI_clim,NDVI_anom,NDVI_lag1,NDVI_anom_lag1,NDVI_lag2,NDVI_anom_lag2
58.87152127440828,16.272847691088096,2018-05-01,0.80905,0.72726875,0.08178125,0.73155,0.1365874999999999,0.73155,0.1365874999999999
58.87152127440828,16.272847691088096,2018-05-01,0.80905,0.72726875,0.08178125,0.80905,0.08178125,0.73155,0.1365874999999999
56.68077117526431,13.030214432892246,2018-05-01,0.71845,0.7187187500000001,-0.00026875,0.6195,0.01480625,0.46875,-0.0626999999999999
59.74351542571546,17.781461619536707,2018-06-01,0.63325,0.7626375000000001,-0.1293875000000001,0.7722,0.0294937499999999,0.7722,0.0294937499999999
58.40856756308993,12.056338238390069,2018-07-01,0.70255,0.7736125,-0.0710625,0.77735,-0.0179624999999999,0.73695,0.0116125
59.70862488623197,17.244044027399106,2018-06-01,0.61585,0.78576875,-0.16991875,0.37555,-0.27949375,0.2797,-0.13725
58.794706716391346,15.836823823933134,2018-05-01,0.77375,0.726,0.04775,0.5963,0.0414875,0.083,-0.36460625
61.637757719144766,12.705236133390695,2018-08-01,0.74,0.74693125,-0.00693125,0.7179,-0.0409875,0.7312000000000001,-0.0035749999999999
59.14332246776834,15.961057979532832,2018-08-01,0.85145,0.78909375,0.06235625,0.8341000000000001,0.04680625,0.83175,0.0124374999999999
59.76074936057585,18.21653006217756,2018-09-01,0.6858500000000001,0.7079625,-0.0221124999999999,0.7999,0.0109375,0.7999,0.0109375
58.04283588583024,14.601264046916311,2018-09-01,0.7969,0.78566875,0.01123125,0.8227,-0.0011937500000001,0.8062,-0.0284937499999999
56.67951948125369,13.176551892294478,2018-09-01,0.8581500000000001,0.7189625000000001,0.1391875,0.8117000000000001,0.0173,0.7906000000000001,0.0242375
61.00137288872577,12.745890114121584,2018-07-01,0.73595,0.7699625,-0.0340125,0.7444000000000001,0.01335,0.7190500000000001,0.09991875
57.06123179263967,15.974625706175823,2018-05-01,0.8340500000000001,0.7302000000000001,0.10385,0.8340500000000001,0.10385,0.5941000000000001,0.02626875
56.70515759143984,15.74940019887288,2019-01-01,0.5668500000000001,0.45726,0.10959,0.57235,0.1711875,0.5241,0.1442875
56.837482150963346,15.753115360827302,2019-01-01,0.60265,0.45774,0.14491,0.53435,0.1724,0.5016,0.052625
60.25712398916463,16.81880859782961,2018-11-01,0.50925,0.4287625,0.0804874999999999,0.70515,0.042625,0.7212500000000001,-0.01938125
60.256777613625864,16.823024556193516,2018-11-01,0.50925,0.4287625,0.0804874999999999,0.70515,0.042625,0.7212500000000001,-0.01938125
63.44166013828181,17.113742699100577,2018-06-01,0.6663,0.7091375,-0.0428374999999999,0.6344500000000001,0.0088187499999999,0.6344500000000001,0.0088187499999999
63.44166013828181,17.113742699100577,2018-07-01,0.7317,0.7613937500000001,-0.02969375,0.7317,-0.02969375,0.6663,-0.0428374999999999
63.43760339666164,17.104019692887945,2018-07-01,0.74565,0.7521625000000001,-0.0065125,0.69065,-0.00421875,0.6148,-0.0461624999999999
66.4176936730475,20.947204417178956,2018-06-01,0.7030000000000001,0.70974375,-0.0067437499999999,0.5984,0.0115,0.1239,-0.0552125
59.556688369424585,15.017693894554238,2019-02-01,0.362,0.4523428571428571,-0.090342857142857,0.149,-0.17725,0.5813,0.20305
56.76700362888616,15.895254990917294,2019-02-01,0.48355,0.4236071428571429,0.0599428571428571,0.51215,0.1122499999999999,0.5649000000000001,0.194475
56.76708452037653,15.895157065506766,2019-02-01,0.48355,0.4236071428571429,0.0599428571428571,0.51215,0.1122499999999999,0.5649000000000001,0.194475
56.93318171882085,15.95085590824578,2019-02-01,0.6374000000000001,0.6264000000000001,0.011,0.63705,0.1249099999999999,0.6386000000000001,0.1306875
56.71755493599639,13.020216228800184,2019-03-01,0.7473500000000001,0.7264812500000001,0.0208687499999999,0.777,0.0810214285714285,0.6768000000000001,0.0539799999999999
58.785977719605896,14.944248672028255,2019-03-01,0.4497,0.3032875,0.1464125,0.3189,0.0243571428571429,0.31765,0.0288299999999999
56.705893718740334,15.7488439962754,2019-03-01,0.56655,0.47170625,0.0948437499999999,0.5938,0.1157642857142856,0.5668500000000001,0.10959
56.152701487710274,13.58755097180695,2019-03-01,0.5934,0.57349375,0.01990625,0.59745,0.0197,0.40345,-0.01783
58.964697558511325,17.653791922231992,2019-04-01,0.4413,0.4404125,0.0008874999999999,0.50925,0.0666062499999999,0.52975,0.0520357142857142
59.12202770759622,15.210102984010138,2019-04-01,0.65425,0.6390750000000001,0.0151749999999999,0.60385,0.0382624999999999,0.6759000000000001,0.0726714285714286
59.83045115699277,16.210912303353442,2018-06-01,0.6484500000000001,0.68485625,-0.0364062499999999,0.6131,-0.0088875,0.5596,0.0010624999999999
59.82433576710115,16.199981607725064,2018-06-01,0.7661,0.77205625,-0.0059562499999999,0.74715,0.0258687499999999,0.70215,0.0272624999999999
59.923301412806545,16.200849278979856,2018-07-01,0.68135,0.7549375,-0.0735875,0.6579,-0.0879062499999999,0.57915,-0.0641812499999999
58.76731924499049,17.07786739117015,2019-04-01,0.44925,0.4455625,0.0036875,0.3605,-0.0069562499999999,0.253,-0.1104928571428571
59.0543788019055,15.257455800286047,2019-04-01,0.7169500000000001,0.72444375,-0.0074937499999999,0.7568,0.0944249999999999,0.7568,0.0944249999999999
58.03598299023058,16.131584874726883,2019-04-01,0.6175,0.59949375,0.01800625,0.62885,0.1060062499999999,0.6327,0.1134214285714285
59.77176417121225,17.570488217266906,2019-04-01,0.5194500000000001,0.53759375,-0.0181437499999999,0.45955,0.0574562499999999,0.2975,-0.1156571428571429
57.24966222380511,12.219122958330544,2019-04-01,0.601,0.554675,0.0463249999999999,0.5052,0.0513812499999999,0.48045,0.0333571428571428
59.881546272105275,16.097084966634043,2019-04-01,0.53735,0.5531375000000001,-0.0157875,0.43045,0.0116625,0.3679,-0.0662357142857142
56.72185327692647,16.370691555703715,2019-04-01,0.1199,0.32128,-0.20138,0.3284,0.21305,0.3265,0.21255
64.4629407171476,19.06118633035553,2018-07-01,0.7141500000000001,0.7136750000000001,0.000475,0.6953,-0.0119,0.6693,0.0322187499999999
64.46312142621261,19.0615406499982,2018-07-01,0.69645,0.71618125,-0.0197312499999999,0.6828000000000001,-0.02990625,0.65105,0.0063374999999999
64.46342727096376,19.062325904607643,2018-06-01,0.6828000000000001,0.7127062500000001,-0.02990625,0.65105,0.0063374999999999,-0.0432,-0.14084375
59.48399549852524,16.409263700216766,2019-04-01,0.4282,0.27898125,0.14921875,0.13185,-0.02566875,0.1623,-0.0075928571428571
59.71995145092435,16.235025820842765,2019-05-01,0.6295000000000001,0.6018125000000001,0.0276874999999999,0.47065,0.0283062499999999,0.26015,-0.04853125
59.17828067805018,17.974709992460824,2018-06-01,0.7264,0.700825,0.025575,0.6798500000000001,0.01913125,0.6798500000000001,0.01913125
59.83484562863969,17.56092875012479,2019-05-01,0.7594500000000001,0.7551625000000001,0.0042875,0.6461,0.0032375,0.4969,-0.13024375
59.7581348858635,17.54832582351845,2019-05-01,0.7844,0.7547625,0.0296374999999999,0.5720500000000001,0.05148125,0.35685,-0.0506625
59.3826714022675,18.023074531821628,2019-05-01,0.6004,0.6159687500000001,-0.01556875,0.3781,-0.00735625,0.4123,0.0783562499999999
59.06524203400104,16.61557450147884,2019-05-01,0.73145,0.6860125,0.0454375,0.6011500000000001,-0.00146875,0.6011500000000001,-0.00146875
59.356307538051894,15.95712132184456,2019-05-01,0.7639,0.73050625,0.03339375,0.5688500000000001,-0.02129375,0.5688500000000001,-0.02129375
59.550151546999096,15.00117220241269,2019-05-01,0.76795,0.7475375000000001,0.0204124999999999,0.61095,-0.04780625,0.441,-0.0797812499999999
59.71139473462549,17.250151095141085,2019-04-01,0.5737,0.438525,0.135175,0.47505,0.0934375,0.2428,-0.0949285714285714
60.62750323351208,15.780319916485054,2019-05-01,0.66535,0.70275,-0.0373999999999999,0.5214,0.0261124999999999,0.2299,-0.0914875
57.9685651527992,16.562156179310435,2019-05-01,0.68535,0.6465285714285715,0.0388214285714285,0.5980500000000001,-0.0094571428571428,0.6588,0.0404999999999999
64.02097901305804,20.6140608908159,2019-06-01,0.75905,0.7502562500000001,0.0087937499999999,0.6724,-0.00361875,0.3452,0.01745
59.08477202286306,16.423751375323675,2019-04-01,0.61345,0.56674375,0.04670625,0.5889,0.0954562499999999,0.5889,0.0954562499999999
60.28814150994732,17.84533479958874,2019-04-01,0.63495,0.6428,-0.00785,0.4617,-0.0256062499999999,0.3429,-0.1578928571428571
57.15254857214164,15.314452856060088,2019-04-01,0.7022,0.7091500000000001,-0.00695,0.7304,0.04771875,0.7464500000000001,0.0808428571428572
57.934833228222914,15.721607841907389,2019-05-01,0.7559,0.7511562500000001,0.0047437499999999,0.7093,0.0215437499999999,0.71485,0.0662624999999998
59.36588708669232,16.42515767718173,2019-06-01,0.7935,0.77946875,0.0140312499999999,0.69775,-0.03375,0.69775,-0.03375
58.8154502624101,16.109760904941293,2019-06-01,0.7948000000000001,0.7622625000000001,0.0325375,0.75585,0.0548812499999999,0.72085,0.0451874999999999
59.36588708669232,16.42515767718173,2019-06-01,0.7935,0.77946875,0.0140312499999999,0.7935,0.0140312499999999,0.69775,-0.03375
58.80837018483056,16.767219490356453,2019-06-01,0.79735,0.77305625,0.02429375,0.7155,-0.0013437499999999,0.6568,0.0102875
57.83260762584274,13.057800406741118,2019-06-01,0.81755,0.830425,-0.0128749999999999,0.7835500000000001,0.010325,0.6913,0.03448125
58.95770954673558,16.295385709061158,2019-07-01,0.6771,0.76148125,-0.0843812499999999,0.7200000000000001,-0.0328374999999999,0.7060500000000001,-0.0140749999999999
59.28146482169736,18.773292297535825,2019-06-01,0.7854500000000001,0.82683125,-0.0413812499999999,0.72495,-0.02738125,0.65315,0.0231124999999999
59.06524203400104,16.61557450147884,2019-07-01,0.75865,0.715625,0.043025,0.75865,0.043025,0.683,-0.038675
59.15376227142599,17.089833535583786,2019-07-01,0.7605500000000001,0.7279437500000001,0.0326062499999999,0.7808,-0.0084125,0.77335,0.0493749999999999
59.558791908368526,15.018193004287776,2019-07-01,0.8108000000000001,0.8162750000000001,-0.005475,0.7185,-0.094125,0.80115,0.0458812499999999
59.54393248898963,18.13897807977637,2019-07-01,0.7825000000000001,0.7597875000000001,0.0227125,0.81235,-0.01239375,0.7249,-0.01140625
59.76074936057585,18.21653006217756,2019-08-01,0.80255,0.7889625,0.0135874999999999,0.80255,0.0135874999999999,0.8186,0.0135437499999999
58.37264957469636,15.673003286556671,2019-08-01,0.53815,0.5614375,-0.0232875,0.59785,0.0460625,0.5725,0.00638125
57.49651430122883,16.04019902983344,2019-08-01,0.8313,0.8031125,0.0281875,0.84285,0.0499812499999999,0.83265,0.0378437499999999
59.96365974704205,17.721066727321983,2019-08-01,0.77005,0.8073250000000001,-0.037275,0.76995,-0.023025,0.80295,-0.02160625
59.112698071535505,16.949544790626362,2019-08-01,0.749,0.786725,-0.037725,0.7977000000000001,0.023075,0.8492500000000001,0.0117
58.68492976906933,17.014841603264976,2019-08-01,0.66945,0.7395125,-0.0700625,0.7734000000000001,0.0274874999999999,0.75565,-0.0268937499999999
58.68544487132869,17.01830812426438,2019-08-01,0.7179500000000001,0.7576125,-0.0396624999999999,0.741,0.00761875,0.77715,-0.0153499999999999
67.89122975320858,20.741564278870477,2019-07-01,0.8028000000000001,0.78695625,0.01584375,0.76495,-0.01879375,0.4671,0.02045625
58.746855950133195,17.463019497544455,2019-09-01,0.88115,0.796825,0.0843249999999999,0.54595,-0.2473437499999999,0.5889,-0.193775
58.689876350346715,17.03105131899007,2019-08-01,0.6592,0.64636875,0.0128312499999999,0.70235,0.0140687499999999,0.5755,-0.13140625
58.80744947294576,16.537928508658176,2019-09-01,0.43455,0.6785062500000001,-0.24395625,0.7221000000000001,-0.0358812499999999,0.7609,-0.00085625
59.53372386874992,15.082562622893992,2019-09-01,0.77985,0.7633125000000001,0.0165374999999999,0.81605,0.0543124999999999,0.7729,0.019275
56.89683557620465,15.869406734498412,2018-07-01,0.7827500000000001,0.8002125,-0.0174624999999999,0.8016500000000001,-0.0046999999999999,0.7427,0.0302124999999999
58.82653417596397,16.32279409492473,2019-09-01,0.7009000000000001,0.75494375,-0.0540437499999999,0.7986000000000001,0.00153125,0.7964,0.0040249999999999
56.092479564255115,12.719621701398829,2019-06-01,0.8313,0.84941875,-0.0181187499999999,0.8563500000000001,0.02305,0.6709,0.0385999999999999
59.48212757697187,17.76703972277599,2019-09-01,0.68635,0.6838937500000001,0.0024562499999999,0.6051000000000001,-0.1116249999999999,0.5499,-0.12590625
59.92761669230278,15.652565378853604,2019-09-01,0.74655,0.74855625,-0.0020062499999999,0.7684000000000001,-0.0146374999999999,0.7694500000000001,-0.0115624999999999
59.08477202286306,16.423751375323675,2019-04-01,0.61345,0.56674375,0.04670625,0.61345,0.04670625,0.5889,0.0954562499999999
58.69047638252255,17.039678123620494,2019-09-01,0.4884,0.6068125,-0.1184124999999999,0.74775,0.08484375,0.6913,0.00645625
59.81773700873181,17.66592429421895,2019-10-01,0.489,0.6087357142857144,-0.1197357142857143,0.6092500000000001,-0.0930562499999999,0.7453500000000001,-0.0135812499999999
58.682013972025864,17.02887894268058,2019-10-01,0.7413000000000001,0.7135300000000001,0.0277699999999999,0.6078,-0.03336875,0.4436,-0.26356875
58.996358391544746,16.142578582466992,2019-10-01,0.7706000000000001,0.6345071428571429,0.1360928571428571,0.7364,-0.01005,0.7539,-0.02529375
59.81803239298096,17.66535243580198,2019-10-01,0.4994,0.4904214285714285,0.0089785714285714,0.6676000000000001,0.03381875,0.63975,-0.0295562499999999
60.92798548413875,15.52931098216822,2019-09-01,0.7503500000000001,0.7451875000000001,0.0051624999999999,0.75375,-0.0315937499999999,0.7965,0.0223437499999999
58.01254432138663,14.578241201553084,2019-08-01,0.8076500000000001,0.7892125000000001,0.0184374999999999,0.6743,-0.0952125,0.7866000000000001,-0.0226499999999999
58.68993367267269,17.039158821888034,2019-10-01,0.5294,0.5846,-0.0552,0.4884,-0.1184124999999999,0.74775,0.08484375
59.31229965161968,18.146641937830136,2019-05-01,0.4448,0.51041875,-0.06561875,0.3431,-0.03593125,0.3616,0.0305874999999999
56.83712130902502,15.749396862992851,2019-09-01,0.6589,0.63190625,0.02699375,0.6034,-0.05175625,0.67625,0.0183937499999999
64.26501619380552,20.185633820630503,2019-08-01,0.74475,0.7488125,-0.0040624999999999,0.74465,-0.009375,0.7392000000000001,0.00604375
61.94731034072377,15.326022369373906,2019-06-01,0.5264,0.6813125,-0.1549125,0.41145,-0.1600875,0.32035,-0.0667562499999999
59.25250772565261,14.417676508064448,2020-01-01,0.43355,0.24311,0.19044,0.22205,-0.15408125,0.6084,0.0690428571428571
56.77775093365989,15.884811666097727,2020-01-01,0.50025,0.42998,0.07027,0.50025,0.07027,0.27095,-0.1956374999999999
58.89637380257623,16.312525203171965,2020-01-01,0.3893,0.45078,-0.06148,0.5233,-0.04785,0.5233,-0.04785
57.75584422250659,15.597579127158602,2020-01-01,0.56655,0.5314500000000001,0.0350999999999999,0.29955,-0.26218125,0.8056000000000001,0.0808499999999999
58.95687248041504,16.31914595592386,2020-01-01,0.3757,0.40741,-0.03171,0.5387500000000001,-0.0086312499999999,0.7544000000000001,0.0511000000000001
59.1216520127646,16.756507248282812,2020-01-01,0.2618,0.24412,0.01768,0.3196,-0.10461875,0.3196,-0.10461875
55.56484229485333,13.14374172373215,2020-01-01,0.3201,0.41441,-0.09431,0.40015,-0.0424499999999999,0.727,0.0631785714285714
58.56166675609532,12.170528411715274,2020-02-01,0.6938000000000001,0.5554428571428571,0.1383571428571429,0.65825,0.1344099999999999,0.4243,-0.13214375
62.93406246286624,17.20074069383585,2019-06-01,0.75255,0.7489687500000001,0.0035812499999999,0.63095,-0.0180562499999999,0.3256,-0.0036875
62.965983048764414,17.117034794309813,2019-06-01,0.68255,0.7079500000000001,-0.0254,0.6093500000000001,-0.0198812499999999,0.1885,-0.09089375
57.44332290808618,18.795056412216265,2020-02-01,0.58525,0.4846071428571429,0.1006428571428571,0.39325,0.02553,0.358,-0.1672125
59.00496965681753,16.177900281003847,2020-02-01,0.51375,0.3445,0.16925,0.40605,0.1068,0.36665,-0.0801624999999999
59.3305945652907,15.981953075971044,2020-03-01,0.4963,0.4725875,0.0237124999999999,0.58825,0.1397428571428571,0.45045,0.12538
56.7105567190166,15.971701307077527,2020-03-01,0.6136,0.54895625,0.06464375,0.6709,0.1586285714285714,0.5658000000000001,0.01269
59.339763350683064,15.100557486785029,2020-03-01,0.42535,0.31973125,0.1056187499999999,0.3952,0.1003999999999999,0.31005,0.0986
58.83230052362323,17.273762918238877,2020-03-01,0.6525000000000001,0.5167,0.1358,0.6788500000000001,0.1797928571428571,0.40455,0.0456099999999999
58.98022446476974,16.382650035177708,2020-03-01,0.3857,0.41465625,-0.02895625,0.42025,0.0657571428571428,0.28885,0.04579
64.2152567447377,19.710165347446956,2018-06-01,0.79445,0.7691125000000001,0.0253374999999999,0.79445,0.0253374999999999,0.7038500000000001,0.11511875
63.731132495128186,20.297043655942527,2020-03-01,0.0916,0.0357625,0.0558375,0.1262,0.0630714285714285,0.1025,0.09415
58.16003117802845,16.269869217308567,2020-03-01,0.70575,0.64026875,0.0654812499999999,0.6999500000000001,0.0615785714285714,0.5496,-0.00165
57.985652872516006,12.260373387161115,2018-07-01,0.80015,0.7533625,0.0467874999999999,0.75095,-0.03928125,0.75005,0.0792812499999999
64.1232382345496,20.04175968142202,2020-04-01,0.2797,0.3863125,-0.1066125,0.2031,-0.05685,0.25135,-0.0356714285714285
59.34422562160226,12.583723449176386,2020-04-01,0.7117,0.70515625,0.0065437499999999,0.70365,0.0110124999999999,0.74505,0.1478999999999999
57.68354909375961,14.35169068719819,2020-04-01,0.6322,0.60951875,0.0226812499999999,0.5305500000000001,0.0174874999999999,0.6534,0.1739214285714285
59.82858735432278,16.203972005758796,2020-04-01,0.6726500000000001,0.6490125,0.0236375,0.7062,0.09536875,0.7564500000000001,0.1645714285714286
59.00843658634929,17.071538432582454,2020-04-01,0.49825,0.5253125000000001,-0.0270625,0.475,0.10380625,0.4675,0.16145
59.05377085234605,14.02680804822946,2020-04-01,0.6708000000000001,0.6376750000000001,0.0331249999999999,0.6606000000000001,0.0857499999999999,0.5929,0.0377499999999999
59.311226840573426,15.029704974526298,2020-04-01,0.5257000000000001,0.53561875,-0.0099187499999999,0.4689,0.1183625,0.4689,0.1183625
58.51947950982581,15.997804614392118,2020-04-01,0.5082,0.4515625,0.0566375,0.4169,0.0395999999999999,0.57375,0.1345357142857142
58.51868637657186,15.99381920577528,2020-04-01,0.49695,0.4503,0.0466499999999999,0.43635,0.06615625,0.43635,0.06615625
56.008470402848005,13.05066424753178,2020-04-01,0.71385,0.7224312500000001,-0.00858125,0.7401,0.0314375,0.5066,-0.2109999999999999
56.460826404829874,15.464260135938266,2020-04-01,0.6071000000000001,0.5675,0.0396,0.5358,-0.0135624999999999,0.6113000000000001,0.0973785714285714
58.51868637657186,15.99381920577528,2020-04-01,0.49695,0.4503,0.0466499999999999,0.49695,0.0466499999999999,0.43635,0.06615625
59.55842291521534,15.62931406295136,2020-04-01,0.7267,0.69183125,0.03486875,0.7040000000000001,0.16414375,0.7503500000000001,0.25605
58.56714704861343,16.118813851766674,2020-04-01,0.6316,0.5979062500000001,0.0336937499999999,0.5662,0.060925,0.5386000000000001,0.0621
56.72988477161482,15.911454930932308,2020-04-01,0.5493,0.5073875,0.0419125,0.55195,0.1059625,0.5511,0.1184571428571428
57.38162377989377,18.72786740846121,2020-04-01,0.6717000000000001,0.65091875,0.02078125,0.65695,0.054425,0.6849500000000001,0.1043499999999999
59.66660325050935,18.3455250521768,2020-04-01,0.67235,0.65458125,0.01776875,0.69305,0.07291875,0.7345,0.1296428571428571
59.80805013883002,12.173087323497995,2020-05-01,0.68525,0.7188687500000001,-0.03361875,0.6044,0.032675,0.5649500000000001,0.11631875
57.379289429704734,18.81435944349058,2020-05-01,0.5368,0.459725,0.077075,0.6908000000000001,0.3731083333333334,0.4001,0.029625
59.13787180669869,16.7344905881143,2020-05-01,0.5910500000000001,0.6206375000000001,-0.0295874999999999,0.4518,0.00720625,0.46875,0.1000312499999999
60.12962116293815,17.810122790444467,2020-05-01,0.7226,0.74035625,-0.01775625,0.5464,0.03648125,0.5577,0.1358562499999999
58.46806434258574,13.655658781758152,2020-04-01,0.5219,0.58746875,-0.0655687499999999,0.5495,0.131625,0.5674,0.10385
59.3403843006566,15.100843348678191,2020-05-01,0.4291,0.5276000000000001,-0.0985,0.3232,-0.0208374999999999,0.42535,0.1056187499999999
63.92879353911902,20.40829918495321,2020-05-01,0.66025,0.6696,-0.0093499999999999,0.46785,0.1687125,0.2527,0.03255
58.51868637657186,15.99381920577528,2020-05-01,0.6486500000000001,0.6523875,-0.0037374999999999,0.6486500000000001,-0.0037374999999999,0.6486500000000001,-0.0037374999999999
59.982030352686806,17.73884380084524,2020-05-01,0.5967,0.6663875,-0.0696875,0.4437,-0.01455,0.4071,0.050625
59.11702050631619,14.763768044609575,2020-05-01,0.6816,0.7138375,-0.0322375,0.50695,0.0396874999999999,0.4927,0.0920624999999999
59.91559457269523,17.755703120242398,2020-05-01,0.59265,0.6355125,-0.0428625,0.4419,-0.0061249999999999,0.37115,-0.0079249999999999
